O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14
2.25698602,0.19411736,-0.211035547,-1.370480372,-0.592808068,1.724219095,-3.382154124,-0.180064396,-1.061899044,-0.148798359,1.818153531,0.533194974,0.843785699,2.610260903
1.684360811,0.13766661,-0.360214219,-1.693071334,-0.825280327,1.619443391,-2.971605809,-0.118279783,-1.45404925,-0.132531722,2.111211655,0.971068198,-0.898361194,0.945053295
2.79889618,0.792675397,0.201084611,-1.229619853,-0.759272815,1.652320791,-3.079209346,0.227209068,-1.248991617,-0.601417451,1.568308448,0.376527212,-2.862320001,0.021908595
2.98400538,0.790483655,0.304737206,-0.961747089,-0.554338807,1.77591495,-3.181615838,0.236458575,-1.070696992,-0.769462903,1.199722419,-0.209717811,-3.310338846,0.235817667
1.672281783,-0.114514423,-0.453318215,-1.633673565,-0.743819815,1.616912778,-3.19135083,-0.2512087,-1.239357004,-0.109838498,1.977392271,0.927793438,0.982954158,2.089990448
2.756419503,0.715944358,0.255344679,-1.092537263,-0.686065667,1.711519684,-3.064409934,0.269500403,-1.20854051,-0.863512611,1.254328147,-0.000164111,-3.781658963,-0.281153749
1.436679271,-0.206708422,-0.857332226,-2.199466316,-1.151280394,1.249897736,-2.78022099,-0.227368777,-1.509535457,0.097183673,2.297549185,1.829260788,1.680192682,0.581402839
2.142397932,0.093458843,-0.182204271,-1.276007545,-0.516488338,1.793549716,-3.397370243,-0.197948965,-1.108733365,-0.335717534,1.601136173,0.201316185,-0.048955009,2.436536671
2.242282764,0.490479491,0.012381612,-1.398345788,-0.792211949,1.677704972,-2.992434034,0.12216964,-1.436067309,-0.590110329,1.694484973,0.4670092,-3.060049925,0.016196092
1.662020799,0.194163228,-0.367356906,-1.652108327,-0.719761338,1.692764743,-2.939243894,-0.131182523,-1.328581744,0.111506821,2.27991966,0.943008637,-0.518818307,1.409821114
2.099778668,0.002935678,-0.542660579,-1.784998633,-0.869360163,1.469163874,-3.137241629,-0.208875445,-1.104993055,0.135261938,2.180382559,1.39288956,2.650623043,2.154940783
1.804761563,-0.130354973,-0.768140567,-2.073868567,-1.096262822,1.248382979,-2.958133708,-0.237536271,-1.264581957,0.13836597,2.234837229,1.822370164,3.062001291,1.288776307
2.993632198,0.61109288,0.12310368,-1.068649377,-0.562399419,1.700798397,-3.420438372,0.036559704,-0.990975209,-0.584342027,1.239805994,-0.036365469,-0.840661897,1.353824389
1.879167323,-0.287929038,-0.700327848,-1.955520956,-1.052435161,1.284849759,-3.179835136,-0.303118789,-1.275620021,-0.107172326,1.988590013,1.602786345,3.219559364,1.722924332
1.968235993,-0.065493819,-0.361536999,-1.531186285,-0.748636865,1.578392632,-3.354182532,-0.241247471,-1.200286144,-0.331697225,1.67826571,0.729300927,1.220235376,2.072850783
2.143945598,0.447054834,-0.057246383,-1.392453102,-0.665158673,1.772182033,-3.04175498,0.007787273,-1.364911009,-0.282995352,1.929175545,0.482732651,-2.297134271,0.848343338
2.640274522,0.406830288,-0.156917968,-1.600918772,-1.118523132,1.209621304,-3.233103115,0.01377065,-1.303034091,-0.759457287,1.281323224,0.9303222,0.032363023,-0.008837968
1.805638132,0.240754741,-0.436094609,-1.854610153,-0.979277454,1.454883383,-2.93080097,-0.101196127,-1.434169624,0.006687358,2.238514075,1.38198991,0.184099311,0.756515728
2.82467891,0.618711125,0.048991592,-1.458998363,-1.133981364,1.222223143,-3.100197772,0.227779958,-1.27787053,-1.015002282,1.06601846,0.697312197,-1.870401988,-0.835781544
2.435100794,0.394055921,-0.122345638,-1.447747366,-0.801326443,1.570227346,-3.2392328,-0.055706469,-1.251689958,-0.408542873,1.67300894,0.674238645,-0.475846866,1.044639641
1.913725033,0.159743244,-0.263753098,-1.577623928,-0.817415824,1.607791177,-3.093990272,-0.099170955,-1.40772959,-0.371238469,1.82534416,0.761821905,-1.057342964,0.886535906
2.075174765,0.309746794,-0.104656095,-1.371638052,-0.6394862,1.773874299,-3.111071393,-0.049391709,-1.331857117,-0.361387947,1.794356406,0.384768475,-1.998302709,1.074575223
1.591446053,-0.255677508,-0.728775729,-1.979837933,-0.985691563,1.392826657,-2.97494947,-0.273348063,-1.350501536,0.0415926,2.190105004,1.543892608,1.935676551,1.409414516
1.678941415,0.071392067,-0.64264063,-2.077167042,-1.166315449,1.237540326,-2.91265295,-0.161088925,-1.457144606,0.005954021,2.216222835,1.776624943,1.569995015,0.597658052
2.298839097,0.426001256,-0.261097323,-1.809782214,-1.163980719,1.271932878,-3.040427852,0.011066754,-1.479583498,-0.412959803,1.848540818,1.363557307,-0.28359083,0.003994844
2.394638527,0.248568864,-0.214904544,-1.425354896,-0.688891258,1.625821961,-3.396488684,-0.156666925,-1.070100716,-0.188400287,1.781095092,0.697006973,1.312868717,2.34178191
1.773818998,-0.116140597,-0.491189469,-1.770289439,-0.962421694,1.409776882,-3.197041223,-0.229213598,-1.360362549,-0.33143485,1.797842176,1.166701785,1.225956506,1.304266365
2.456872997,0.56853439,0.120368725,-1.149854182,-0.539201744,1.856186619,-3.124738168,0.081089645,-1.244874043,-0.4933187,1.620165841,0.027112325,-3.067537326,0.788032327
1.852034251,0.067470478,-0.562998175,-1.981735354,-1.144254886,1.248241009,-3.044111017,-0.176293225,-1.419498339,-0.135984291,2.055807268,1.645538616,1.653982722,0.781988709
1.847553875,-0.020989135,-0.433425701,-1.685239812,-0.852094969,1.516559942,-3.203272994,-0.22399562,-1.282465583,-0.188477153,1.91838366,1.062901076,1.117404277,1.682975283
3.076348398,0.714146331,0.202233467,-1.033151436,-0.598526861,1.67684687,-3.332854057,0.130593389,-1.008549365,-0.697212434,1.154402247,-0.074421167,-1.684457683,0.74274134
2.823279367,0.70656742,0.127289613,-1.376492378,-1.017948999,1.380793198,-3.064420043,0.259379798,-1.287649783,-0.903532194,1.250803155,0.606975823,-2.49914811,-0.692603212
2.589109112,0.369695111,0.080489774,-0.935163587,-0.294631784,1.958137186,-3.460322226,-0.087433659,-0.980569215,-0.522714085,1.255989667,-0.533910629,-1.627109256,2.279402084
2.570275723,0.438509645,-0.143063117,-1.652487829,-1.187281964,1.183880992,-3.13837103,0.073778125,-1.379907788,-0.814627301,1.315295681,1.013382087,-0.685476282,-0.398444224
1.791806232,0.116911009,-0.344706333,-1.562937291,-0.670021013,1.70803522,-3.104076292,-0.18207281,-1.224526019,0.021547241,2.123800127,0.821659395,0.086981425,1.963713865
1.795245056,-0.130649845,-0.417188243,-1.534329565,-0.65569768,1.66566095,-3.321326708,-0.271708165,-1.111339222,-0.090961891,1.91517999,0.787024657,1.643985534,2.770748275
2.168028256,-0.236524324,-0.622690909,-1.890507508,-1.08272069,1.222479924,-3.335042603,-0.298886979,-1.244941932,-0.271749149,1.769373385,1.507032447,3.712633449,1.774582434
2.036512505,0.466264381,-0.235756202,-1.715352882,-0.923357402,1.541750162,-2.921285793,0.009430443,-1.464134293,-0.077335027,2.208041435,1.155531382,-1.064343264,0.468543137
1.475136126,-0.445697502,-0.712723489,-1.84573919,-0.842327829,1.506295034,-3.093326192,-0.321748963,-1.244823926,0.000439934,2.095355189,1.296205993,2.226154167,2.176380106
1.947559859,-0.127926263,-0.69329325,-2.077646883,-1.205502814,1.17094162,-3.060470123,-0.239165313,-1.430490922,-0.161207932,2.014751761,1.775886899,2.392184382,0.863914785
2.189770623,0.103625868,-0.255077918,-1.538958687,-0.917409488,1.427619729,-3.266849136,-0.10668168,-1.309144514,-0.685686781,1.349320712,0.672384762,-0.075248167,0.70545036
2.247795302,0.485691036,-0.120391219,-1.617233717,-0.96992947,1.500992849,-2.997513268,0.065648086,-1.481441763,-0.435414014,1.867389155,0.95923459,-1.765895741,0.042599724
1.512866145,-0.133820604,-0.575200482,-1.909279515,-1.026835654,1.395313616,-3.015332375,-0.203157127,-1.490525548,-0.232995117,1.999965652,1.360323461,0.601416662,0.866235068
1.571135364,0.027974908,-0.413541172,-1.809576965,-0.988306864,1.493180399,-2.933021232,-0.077455082,-1.591760369,-0.381558821,1.946451169,1.097751723,-1.218590422,0.312963047
2.681774177,0.473474273,-0.084822569,-1.39926556,-0.794396087,1.533917788,-3.333008223,-0.040140533,-1.143447447,-0.394646037,1.601419324,0.666850805,0.283616024,1.295300329
2.665087887,0.470010191,-0.05416865,-1.357811079,-0.773767369,1.559205444,-3.316908951,-0.029064454,-1.166919269,-0.480824187,1.517052012,0.536830743,-0.270486153,1.097753665
1.584767892,-0.422314135,-0.704674039,-1.892672633,-0.941935954,1.416205713,-3.13326703,-0.314576342,-1.316005314,-0.128414436,1.992627074,1.3799355,2.288044422,1.841996187
2.438614223,0.25279977,-0.029009782,-1.109232486,-0.472681506,1.807689896,-3.417237359,-0.108936032,-1.077433615,-0.58821972,1.260501992,-0.196165419,-1.038732866,1.814278722
1.970265309,0.081774139,-0.416987995,-1.677311564,-0.83227936,1.522557847,-3.205011103,-0.202530393,-1.189984685,-0.041681243,2.034935997,1.14756718,1.625335782,1.948026479
2.703861334,0.549051324,0.151050427,-1.032999637,-0.5089252,1.810670141,-3.269245038,0.068122886,-1.106336993,-0.68769309,1.243528236,-0.233120991,-2.558119805,0.864999336
1.998208431,0.220993884,-0.325668821,-1.662236837,-0.856350411,1.547788689,-3.10609422,-0.131948352,-1.328669157,-0.136011029,2.027730949,1.054307161,0.14263849,1.242039479
2.670433143,0.500453084,-0.113411835,-1.49517294,-0.899377477,1.446086702,-3.275452177,-0.016493762,-1.19767551,-0.391264094,1.655032459,0.87766701,0.358487774,0.967138411
2.151879268,0.212076253,-0.222235652,-1.405297071,-0.599435577,1.741735398,-3.292520221,-0.168234407,-1.105435179,-0.088793277,1.924755141,0.602231997,0.403521845,2.407228585
2.648663219,0.688392542,0.22554881,-1.066453575,-0.544670698,1.846986917,-3.104793549,0.176761638,-1.20938555,-0.623417849,1.48369158,-0.077533218,-3.590011636,0.397870013
1.754065821,0.01177211,-0.418673933,-1.733131931,-0.913698953,1.500749169,-3.09302945,-0.170081674,-1.419347675,-0.283260303,1.911595419,1.070290559,0.055507123,1.035172121
1.897356785,-0.024556613,-0.412051174,-1.607240546,-0.757337672,1.584680512,-3.269596621,-0.240593118,-1.172193231,-0.105059723,1.943492765,0.9604235,1.54519428,2.253114103
2.461877361,0.382514218,-0.080030947,-1.372855991,-0.762137557,1.598636038,-3.256804695,-0.041409186,-1.240461391,-0.528886568,1.520007639,0.476614964,-0.90350476,0.927052843
2.001014655,0.380935631,-0.07220554,-1.464498898,-0.773140601,1.711007007,-2.950886591,0.073642801,-1.494091204,-0.48728466,1.829602928,0.518431074,-2.993722857,0.179415908
1.882168444,0.115737362,-0.421850246,-1.66617778,-0.77199628,1.583985185,-3.128906091,-0.184409363,-1.145827948,0.101733267,2.170768609,1.132657464,1.448727674,2.08364086
2.032625499,0.391567819,-0.28994955,-1.775223365,-0.998789921,1.461128757,-2.956010812,-0.02112048,-1.482127339,-0.157408399,2.126467565,1.2595477,-0.6666056,0.40025217
2.070850371,0.463778482,-0.21143902,-1.751891018,-1.023934077,1.470090628,-2.910426355,0.052178662,-1.558248987,-0.275267794,2.080979993,1.18786273,-1.529344396,-0.001538063
2.628202311,0.685805439,0.239545111,-1.069130663,-0.5741557,1.830905165,-3.067372048,0.213355085,-1.231833753,-0.704701147,1.431339994,-0.082380454,-3.890818146,0.133725267
2.685770816,0.602980192,0.06413687,-1.374057404,-0.930323917,1.466889506,-3.111717139,0.164047595,-1.298678352,-0.797403768,1.338871755,0.542047863,-2.194346414,-0.270533111
1.16984596,-0.362641047,-0.833741054,-2.049284931,-0.947439507,1.452942461,-2.778128134,-0.259594837,-1.453473556,0.130339661,2.312590236,1.497392999,1.04691135,1.074872961
1.8130433,0.289387323,-0.155814457,-1.527985239,-0.761810138,1.724600603,-2.923152114,0.023732257,-1.524445398,-0.374882751,1.949234275,0.59333995,-2.744008366,0.368192348
2.47833665,0.588424061,0.085408047,-1.382778634,-0.906245795,1.556585476,-2.995264273,0.216633391,-1.396438277,-0.802211763,1.468544299,0.509174468,-3.193429365,-0.48847057
2.5859099,0.372194765,-0.035954309,-1.305429289,-0.801167629,1.518015501,-3.283252923,0.009063836,-1.198439406,-0.801117117,1.150623643,0.274618383,-1.134360803,0.445815074
1.972075807,0.199166189,-0.409093173,-1.769454874,-0.93707282,1.457177159,-3.082222855,-0.14406282,-1.312413764,-0.050440244,2.105647352,1.300403756,0.940005303,1.24073702
2.74806001,0.536881098,0.034645401,-1.366045646,-0.971582394,1.372595735,-3.171705677,0.145311386,-1.239903049,-0.93354724,1.091645767,0.473159071,-1.735723561,-0.35156603
1.470131825,0.057957823,-0.551241907,-1.848565501,-0.857238978,1.548633933,-2.867589339,-0.170410341,-1.359694162,0.173841269,2.34173872,1.29472896,0.45500336,1.202159212
2.627132235,0.413356364,0.093536354,-1.076921872,-0.623051396,1.673090063,-3.255326941,0.091064537,-1.107280148,-0.954116305,0.908561727,-0.252182766,-2.435112898,0.298566413
1.423526373,-0.281524356,-0.693093921,-1.839805517,-0.781328989,1.579692025,-2.928176687,-0.276725576,-1.238692769,0.18930965,2.280769851,1.248463883,1.425211066,1.9189322
2.755143389,0.582424667,0.164774811,-1.045534176,-0.550507382,1.772640319,-3.253145844,0.096332936,-1.11088399,-0.725946157,1.214571226,-0.180947298,-2.590532641,0.663217085
2.079641068,-0.287316927,-0.666819442,-1.88286433,-1.009475327,1.2845759,-3.321079106,-0.30671991,-1.134897761,-0.090296629,1.929100841,1.568719581,4.387740728,2.321996757
2.74916548,0.398583291,0.143078374,-0.855336737,-0.35457861,1.855333705,-3.424934364,0.011469879,-0.946586649,-0.871854399,0.78810704,-0.781911737,-2.112883333,1.225870177
2.976693269,0.661471868,0.183183596,-1.016259812,-0.532769139,1.749379346,-3.348880046,0.086973985,-1.016146977,-0.64028549,1.218328425,-0.15173507,-1.766568221,1.03691289
3.186914717,0.665335957,0.232504459,-0.865898387,-0.448783708,1.746340748,-3.451654188,0.097714965,-0.879938813,-0.795392345,0.861367241,-0.52201725,-1.488916223,1.068525212
2.461562035,0.452634419,-0.071073994,-1.37106761,-0.706267119,1.664103123,-3.237391325,-0.042072889,-1.209317448,-0.326861018,1.744329663,0.546038902,-0.780330303,1.291475437
1.543538482,0.112961206,-0.365091029,-1.563571305,-0.593763043,1.795945222,-2.953435523,-0.164640151,-1.258764749,0.156515856,2.274238209,0.741842203,-0.673897081,1.847178834
2.577005576,0.372802212,-0.059413755,-1.301496365,-0.719863963,1.599568455,-3.341882461,-0.056609355,-1.165825468,-0.588088124,1.368592378,0.326148207,-0.554465405,1.107397855
1.968246576,-0.217847402,-0.588908568,-1.769339804,-0.856567628,1.469861139,-3.245158195,-0.288400513,-1.136755149,-0.007549219,2.033130225,1.30323261,2.968379515,2.431370178
2.040983302,0.047426172,-0.503183615,-1.90147216,-1.149915515,1.210498035,-3.18492793,-0.190645776,-1.376978903,-0.3218604,1.81535686,1.507453106,1.954882315,0.870745527
2.185169794,0.000441979,-0.505269395,-1.809752021,-1.04409311,1.254102479,-3.346066762,-0.230494339,-1.172012755,-0.203185383,1.815901781,1.459504611,3.582937726,1.812009893
2.791662121,0.698117492,0.087340111,-1.415602039,-0.999132432,1.402789885,-3.088016491,0.207861144,-1.304498146,-0.765876937,1.398596371,0.698517559,-2.070410126,-0.418957984
2.363505331,0.197279551,-0.349554243,-1.711483292,-1.035278414,1.293362912,-3.305188088,-0.153217489,-1.254653605,-0.370606903,1.679702425,1.217956956,1.889664249,1.154923856
2.380587138,0.22040091,-0.123884134,-1.251260648,-0.548709063,1.750413001,-3.433256834,-0.162367937,-1.081453975,-0.375294621,1.537151064,0.201260087,0.086629297,2.26460028
1.947495234,-0.141282702,-0.693193121,-1.991003574,-1.070141897,1.274149608,-3.088388575,-0.255498619,-1.254212964,0.023930241,2.122348717,1.708202183,3.111467778,1.535481405
2.130060418,-0.084627435,-0.552773786,-1.88371177,-1.152432372,1.136426658,-3.347163069,-0.254851613,-1.263900602,-0.368018314,1.658927979,1.507715063,3.559406871,1.370381926
2.512494609,0.274551321,-0.021978388,-1.125731023,-0.535689496,1.738675316,-3.411216999,-0.082583574,-1.084048702,-0.682214381,1.1516696,-0.160149411,-0.983671686,1.463658999
2.220762182,0.25815892,-0.072885075,-1.230486204,-0.529588509,1.81885596,-3.271908865,-0.097509966,-1.193516525,-0.443628479,1.562148638,0.088000344,-1.531892159,1.609528016
1.798923314,-0.291479048,-0.62205371,-1.760749827,-0.801961496,1.522764832,-3.19911138,-0.301884111,-1.116527461,0.054834174,2.091460914,1.25729793,2.82940437,2.593770468
2.165800373,0.153370538,-0.23984615,-1.487974523,-0.778133235,1.579933972,-3.277984603,-0.14923139,-1.260885606,-0.420668922,1.635730982,0.652343766,0.020765002,1.38464435
1.301794273,-0.039241429,-0.513783294,-1.902585052,-0.974909004,1.522173576,-2.816904861,-0.091952061,-1.655225556,-0.207932201,2.155018649,1.202315407,-1.255375999,0.320771527
1.993457751,0.277965874,-0.251007812,-1.519865588,-0.679438379,1.709071939,-3.107069393,-0.123757935,-1.23244986,-0.009167133,2.107126709,0.784761449,-0.306338909,1.733782492
2.668086913,0.448097417,-0.071270982,-1.325473956,-0.691475465,1.623222846,-3.38150653,-0.064669523,-1.085419884,-0.340455963,1.616408122,0.512890124,0.334743363,1.739961207
2.825854632,0.525519033,0.036523513,-1.324138156,-0.94770387,1.355640161,-3.226828502,0.127144336,-1.181456175,-0.964188074,0.975451796,0.375394558,-1.394921601,-0.257661815
2.005080095,0.028094278,-0.49061226,-1.811689773,-1.006592464,1.343169269,-3.218659824,-0.215932847,-1.267314535,-0.167575847,1.928932214,1.393920178,2.241573882,1.497204636
2.389065203,0.129796712,-0.190788667,-1.363001264,-0.738893419,1.542447378,-3.435394301,-0.157002135,-1.150006607,-0.623048369,1.265660137,0.357302124,0.59524349,1.487816016
2.648596537,0.381612338,0.023943918,-1.068333942,-0.441215682,1.828546191,-3.467544251,-0.093006238,-1.010556452,-0.48900896,1.337122342,-0.165964322,-0.736424667,2.114079018
1.766342353,-0.198028612,-0.616989747,-1.869983927,-0.940410223,1.443419281,-3.078380964,-0.262594805,-1.343524663,-0.073388538,2.075342737,1.359207475,1.573590317,1.538146379
2.946557624,0.368216551,0.004370681,-1.126292398,-0.717967345,1.436525654,-3.49667828,-0.016973538,-0.971873792,-0.974920727,0.635406006,-0.172685419,0.22269487,0.673090311
1.419843926,-0.100005313,-0.477464396,-1.580745544,-0.570003931,1.773104043,-3.03284836,-0.242682069,-1.118551224,0.204899449,2.242842809,0.8152412,0.612152481,2.549794285
1.921065052,-0.169875405,-0.715719887,-1.979391456,-1.035613559,1.290927235,-3.088031876,-0.258609684,-1.179066633,0.09425668,2.158575065,1.71816376,3.545381103,1.781779551
2.839778329,0.391296825,0.021044701,-1.130453042,-0.672237278,1.546882935,-3.441415267,-0.014507662,-1.027777479,-0.871042729,0.85807389,-0.110957176,-0.462383348,0.81702059
2.654176191,0.47974605,-0.018962968,-1.258307429,-0.630956566,1.692520263,-3.352414079,-0.045304646,-1.098693653,-0.372788628,1.592399527,0.345167919,-0.41786652,1.638987289
1.731016026,0.189546707,-0.395420774,-1.790522289,-0.925895371,1.5271871,-2.937534897,-0.101505032,-1.486761258,-0.099005431,2.167459987,1.190426438,-0.557503929,0.705548777
2.051797361,0.054740224,-0.486547171,-1.92514018,-1.220864484,1.148597416,-3.163186195,-0.160021154,-1.444686321,-0.46726318,1.694086484,1.49052988,1.465793125,0.458915879
2.791343899,0.474656511,-0.069454475,-1.47829081,-1.05827007,1.239542866,-3.259066093,0.059161175,-1.228566809,-0.857348077,1.107738251,0.693621287,-0.322047338,-0.098962363
